plaintext,ciphertext
c82baac292c620d4,001fcca9e1b3aa8d
c82baac292c620d3,1bf6c6416946740c
c82baac292c620d2,575998285a754082
c82baac292c620d1,9a5a7f00501c6a93
c82baac292c620d0,0a9cc59f7272a658
c82baac292c620cf,7f33a6f30eeda993
c82baac292c620ce,b3a84f385015f9d1
c82baac292c620cd,79b01c19800cf43c
c82baac292c620cc,ec23c7b3ee9aedd0
c82baac292c620cb,0621bf567d28b2f0
c82baac292c620ca,da0ef199e1ebba00
c82baac292c620c9,5be99664a481047a
c82baac292c620c8,fddf802b0108f92b
c82baac292c620c7,f2ef685dc648b733
c82baac292c620c6,5d7e54e7979d9584
c82baac292c620c5,ee8d79646b835bcb
c82baac292c620c4,52520d990fb084ed
c82baac292c620c3,217f500bd09c59a1
c82baac292c620c2,cf22f323ca9bd985
c82baac292c620c1,dd2d8e4c06e060ee
c82baac292c620c0,3c6b0c0713c19a2d
c82baac292c620bf,a3d8fa8ca03ee8e3
c82baac292c620be,2ff3d9ac0a8993aa
c82baac292c620bd,cb61bf52b8f32cb4
c82baac292c620bc,c7c6b59fd66e10c1
c82baac292c620bb,1b1a6b25a23751e2
c82baac292c620ba,271464c96945fa69
c82baac292c620b9,285c4a6f31e8ed46
c82baac292c620b8,ddaab7ec07396d39
c82baac292c620b7,708948a2a0793bd1
c82baac292c620b6,fc0cd6f6a7a0329a
c82baac292c620b5,e053a361c04e8bfb
c82baac292c620b4,320ec8a670a3946c
c82baac292c620b3,122d14fb72a517a8
c82baac292c620b2,387e8ee1326b3695
c82baac292c620b1,783f2b93c2bde234
c82baac292c620b0,9bf669143a606c1c
c82baac292c620af,9812059c87ec3c85
c82baac292c620ae,66ed02f32d4ff083
c82baac292c620ad,c2606035a9b308fb
c82baac292c620ac,ca0f2e7fa147ef21
c82baac292c620ab,33e2bf91a6f5f73d
c82baac292c620aa,219f36f6e35a8530
c82baac292c620a9,5b50cca9f6a1cb02
c82baac292c620a8,0fb1e7e4009d27ee
c82baac292c620a7,1f04d128aa77219d
c82baac292c620a6,ef59ac5553fafcdb
c82baac292c620a5,77bcd286c56bd6ad
c82baac292c620a4,6f4d452e96b9cb9c
c82baac292c620a3,9c1a4f3e1e6949d0
c82baac292c620a2,98a2a1dc2a7082ea
c82baac292c620a1,14b240a767a780d9
c82baac292c620a0,451b682ccaeff211
c82baac292c6209f,b4273c435643ce51
c82baac292c6209e,4a09a2d20562f6f3
c82baac292c6209d,8b988047bc526452
c82baac292c6209c,8f112be14c2c7761
c82baac292c6209b,818aa2a712f02c6b
c82baac292c6209a,e386329a822a068e
c82baac292c62099,a5f14b86bb1556bf
c82baac292c62098,86ec1c723e4fad74
c82baac292c62097,e6feae08a3fb8c22
c82baac292c62096,97972163341165ce
c82baac292c62095,5f5f8aa773ddeae5
c82baac292c62094,90aeb3878477cc48
c82baac292c62093,962ab255368c0155
c82baac292c62092,2ffe950ac8990a06
c82baac292c62091,e9e767b41ab8c78f
c82baac292c62090,ed1efe4db236cf0d
c82baac292c6208f,5d5a4f08bffbcc94
c82baac292c6208e,a35996391b9e21cf
c82baac292c6208d,a208cd9e1986f7b1
c82baac292c6208c,795aa45dc6028f7d
c82baac292c6208b,8fe12c76b9206629
c82baac292c6208a,1fe70eed0157455f
c82baac292c62089,303a25f60205a3eb
c82baac292c62088,13188f06b827ac9d
c82baac292c62087,dec2b27583bdda9d
c82baac292c62086,1ffbe009ff94d209
c82baac292c62085,e62079086ad241f2
c82baac292c62084,44b820c268ac4821
c82baac292c62083,cb5aec91366e6007
c82baac292c62082,5f94f5c78b7a0ff9
