plaintext,ciphertext
255044462d312e35,2b686f67489c6dbf
0a25d0d4c5d80a32,d2c9d0e405dd8694
322030206f626a0a,aafcdaddf86442bf
3c3c0a2f4c656e67,e0ef1c068174c4b7
7468203233393020,88a1e3d9d0c61c39
20202020200a2f46,62a52d5a710a6af2
696c746572202f46,76c70d30a008cf1d
6c6174654465636f,e5815b0c3bfb5d1d
64650a3e3e0a7374,91a393bb49e4343a
7265616d0a78da8d,eb9ec9c66e4fd2b3
18cb92e3b6f13e5f,5304bc8c036b3552
c1235535c2107cd3,7a4ba59cad82dd82
a7ec3a59d73a7655,f38ed748432ce5fd
b2334e0ebb5b2e88,3522a9b76971a8e8
8444d450a4428033,c0513159f9c3b224
562ef975f703a4a4,d718bf00f5bdcda7
593ac9856c341a40,22bd6998567334c1
77a39f78ff74f7f0,46e00daf3eb2c67f
41e6814c4592e671,622b6c60cacee120
f0b40f6421459c67,33b006107b3163e1
419ee7228e00d504,36ec948eac84c586
9fc38fc7d3386c12,8e5117607998987a
19be98feb0d92645,62966978d68b6b54
16bec3a173aade24,c0455012cd39a4a3
71f86c1939f4fcff,08f770b8a276a145
344c7db3fda49ba9,50184f121d7bfa6a
d6cde6ebd38f812c,7873c977b1a63e8a
4516e5c15616a24a,d7bc7cd9a2795f3a
12def5f104d432d4,76fce54d65afc9c9
356ef59cc40f79ca,14d190acc9651d82
cb7fb1cb317fd6fa,79622149b36cd324
c4d04f5a8d3de261,397daf93f64a6984
bb870f6550892a8f,c504932c748e470a
7364b94a852c9360,ef37fe0c1bf0d9cf
9ba4a2ac3cc7ef46,8fefabdbb9871dd0
e22549c21f8676e4,9ae5666cd2da85e6
35711694b0284f71,6f53edc2aba0db49
d156022b690e2cc5,bdf07842345e9d99
91284b5ef51ed8d6,bcc4affc424d709a
561d3771153a589e,48a8d3bf21334536
26e17eb385c17f36,b1a64f9af82551b0
19c0d3c8b8475323,54120ae4f5bb1ef0
45abc7561b4f67f0,ca0ccbea60258d0e
b8340e1bed893ef6,c4a6f87e6083ab04
fb613c2a6786de3a,bbf9755873b938fd
cd0b7af3cc935fa2,1a03a06c4af20b16
2c7afff8117ef29e,954ba8f58f6a0925
d7fda081b847aaf3,bab034fa38b27e62
a6ccc27bd25a9589,155f4bd1fda7fa96
